Date,Close,High,Low,Open,Volume
2016-01-01,108.12,108.12,108.12,108.12,0
2016-01-04,109.26,109.26,106.02,106.59,4890511
2016-01-05,110.78,111.195,109.2,109.73,3476677
2016-01-06,110.22,110.98,109.09,109.16,6670167
2016-01-07,110.27,111.23,108.25,108.92,6282218
2016-01-08,107.07,110.4599,106.27,110.0,7014722
2016-01-11,105.32,108.27,104.19,107.14,4785337
2016-01-12,109.15,109.6,104.53,104.53,4220817
2016-01-13,104.88,109.965,104.72,109.25,4485623
2016-01-14,108.25,108.54,104.44,104.86,4230290
2016-01-15,105.04,108.24,103.12,106.08,4780899
2016-01-18,105.04,105.04,105.04,105.04,0
2016-01-19,104.84,106.95,104.32,105.67,6193186
2016-01-20,104.04,104.975,100.29,103.77,5735493
2016-01-21,105.26,106.22,103.715,104.59,3062336
2016-01-22,107.58,108.13,105.72,106.16,2344665
2016-01-25,105.43,108.8399,105.22,108.68,1853036
2016-01-26,104.98,105.835,103.92,105.65,2466436
2016-01-27,101.69,105.11,100.57,105.08,4341894
2016-01-28,98.79,102.87,98.4,102.0,3899056
2016-01-29,101.84,101.84,99.0731,99.37,3383762
2016-02-01,103.37,105.0,102.51,103.25,4446267
2016-02-02,101.88,103.2483,100.93,103.05,2833738
2016-02-03,101.19,102.5,99.23,102.11,2806737
2016-02-04,102.11,102.31,99.96,100.72,2232601
2016-02-05,99.22,102.51,98.955,102.04,2727304
2016-02-08,94.31,98.41,93.29,98.34,3902142
2016-02-09,97.2,98.36,92.42,93.74,4493496
2016-02-10,99.74,100.56,98.25,98.31,3197030
2016-02-11,97.82,99.1,97.05,98.33,2285830
2016-02-12,99.3,99.35,97.15,97.74,2272025
2016-02-15,99.3,99.3,99.3,99.3,0
2016-02-16,102.18,102.31,99.62,100.06,2159795
2016-02-17,105.46,105.6,102.19,102.6,3342905
2016-02-18,104.38,106.25,104.02,105.22,2409592
2016-02-19,103.45,105.4,102.52,104.8,2358641
2016-02-22,106.56,107.0,102.84,103.67,3023214
2016-02-23,107.33,107.99,106.3,106.78,1877490
2016-02-24,106.65,107.29,105.24,107.02,2035019
2016-02-25,109.4,109.53,105.97,107.12,2184871
2016-02-26,109.92,111.53,109.36,109.47,2902209
2016-02-29,108.63,110.72,108.6,109.52,2661804
2016-03-01,110.54,110.58,108.01,109.54,2178109
2016-03-02,110.15,110.54,109.13,110.05,1978271
2016-03-03,109.64,109.84,107.89,109.32,2330845
2016-03-04,108.06,109.8,107.83,109.14,3461181
2016-03-07,109.7,109.7,107.01,107.43,1996271
2016-03-08,106.99,109.4,106.94,109.05,2510250
2016-03-09,109.22,109.24,107.29,107.86,3584124
2016-03-10,110.87,111.73,109.33,109.81,2315642
2016-03-11,113.47,113.48,111.12,111.63,2111292
2016-03-14,114.17,114.48,112.49,112.74,2189207
2016-03-15,112.87,113.84,111.21,113.32,2213875
2016-03-16,113.36,113.83,111.53,112.68,1964941
2016-03-17,110.55,113.39,109.0,112.96,3222938
2016-03-18,112.61,113.37,109.42,110.44,2765798
2016-03-21,111.41,112.78,110.83,112.07,1834105
2016-03-22,112.52,113.168,111.0674,111.21,1834303
2016-03-23,111.75,113.0,111.39,112.56,2229941
2016-03-24,112.41,112.96,111.24,111.37,2172784
2016-03-25,112.41,112.41,112.41,112.41,0
2016-03-28,112.1,113.36,111.91,112.41,1099262
2016-03-29,113.29,113.53,111.88,112.5,2190375
2016-03-30,114.19,115.52,113.33,113.33,2391921
2016-03-31,112.35,114.26,112.35,113.73,3217043
2016-04-01,113.71,114.0,111.66,112.12,2149661
2016-04-04,114.53,114.96,112.605,113.48,2307091
2016-04-05,111.12,113.85,110.41,113.41,3487852
2016-04-06,112.11,112.15,110.81,111.19,3579581
2016-04-07,110.28,111.86,109.62,111.36,3313028
2016-04-08,108.87,111.1,108.61,110.66,2380448
2016-04-11,108.26,110.05,108.02,108.91,2539672
2016-04-12,109.29,109.38,107.55,108.28,1868718
2016-04-13,110.54,110.78,109.06,109.99,1701549
2016-04-14,109.69,110.74,109.53,110.21,1793917
2016-04-15,109.81,110.25,108.52,110.07,1766083
2016-04-18,110.47,111.12,109.11,109.67,1483429
2016-04-19,111.47,112.89,110.9,111.38,1248098
2016-04-20,113.21,113.76,111.18,111.65,1860100
2016-04-21,113.09,113.92,112.74,112.96,1320599
2016-04-22,114.82,114.82,113.09,113.44,2030275
2016-04-25,114.3,114.9,113.44,114.2,1891006
2016-04-26,115.77,115.82,114.01,114.01,1871516
2016-04-27,113.8,115.71,113.29,115.61,2445034
2016-04-28,114.63,115.96,113.66,115.05,2448178
2016-04-29,112.27,114.0,111.68,114.0,3709126
2016-05-02,113.85,114.84,112.9,113.26,2114130
2016-05-03,114.07,114.93,113.3,113.46,1782353
2016-05-04,113.06,113.97,112.3,113.05,2316305
2016-05-05,113.87,114.32,112.53,112.89,1741741
2016-05-06,112.82,114.26,111.73,113.19,3203232
2016-05-09,113.93,115.44,112.81,112.81,1989944
2016-05-10,114.46,114.79,113.58,114.24,1522209
2016-05-11,112.26,114.72,112.26,114.72,1556892
2016-05-12,108.6,112.78,107.78,112.45,4437699
2016-05-13,107.9,109.49,106.3,108.54,3163262
2016-05-16,110.5,110.55,107.59,107.81,2555065
2016-05-17,110.2,111.12,109.44,110.4,1818166
2016-05-18,110.6,111.4799,109.6,110.04,1836874
2016-05-19,109.72,111.33,108.64,109.91,1272425
2016-05-20,110.64,111.43,110.2,110.38,1160289
2016-05-23,110.09,111.0,109.59,110.42,1773065
2016-05-24,111.63,111.94,110.255,110.54,2470669
2016-05-25,113.69,113.85,111.87,112.31,2927697
2016-05-26,113.07,113.82,112.65,113.33,1903044
2016-05-27,113.25,114.03,112.81,113.29,1269029
2016-05-30,113.25,113.25,113.25,113.25,0
2016-05-31,113.23,114.24,113.07,113.73,3122715
2016-06-01,115.29,115.3,112.8,113.05,2590494
2016-06-02,120.03,120.07,114.77,115.25,5841121
2016-06-03,120.04,120.295,118.42,118.87,2887632
2016-06-06,122.29,122.78,119.88,120.1,2408302
2016-06-07,121.6,122.79,121.6,122.15,1823685
2016-06-08,122.72,123.18,121.2,121.54,2467370
2016-06-09,121.27,122.68,119.973,122.25,2493626
2016-06-10,120.52,120.56,119.66,120.46,1801722
2016-06-13,119.18,121.36,119.05,120.38,2034015
2016-06-14,119.56,119.995,118.83,119.1,1849807
2016-06-15,119.92,121.07,119.53,120.0,2161890
2016-06-16,121.64,121.79,118.86,119.69,2408795
2016-06-17,121.1,121.74,120.3,121.44,2103728
2016-06-20,122.34,123.57,121.895,122.0,2415444
2016-06-21,121.09,123.07,121.07,123.07,2105704
2016-06-22,120.16,122.36,119.98,121.12,2566965
2016-06-23,121.0,121.72,120.16,121.72,1946215
2016-06-24,117.66,120.0,116.27,116.27,3649832
2016-06-27,115.56,116.99,114.48,116.8,3248126
2016-06-28,118.89,118.99,116.37,116.83,3101878
2016-06-29,121.18,121.32,119.6001,119.86,2283558
2016-06-30,122.13,122.59,120.82,121.77,3026743
2016-07-01,119.95,121.7,119.18,121.68,4271934
2016-07-04,119.95,119.95,119.95,119.95,0
2016-07-05,119.7,120.35,119.11,119.9,1841620
2016-07-06,120.24,121.14,119.09,119.24,1906143
2016-07-07,115.47,120.99,114.41,120.58,11069920
2016-07-08,117.0,117.21,112.18,116.31,6427458
2016-07-11,116.44,117.95,116.2,117.08,5674939
2016-07-12,115.5,116.985,115.04,116.59,4698003
2016-07-13,119.18,119.55,116.39,116.39,3089116
2016-07-14,119.15,120.98,119.06,120.11,3466861
2016-07-15,118.63,120.67,118.14,118.88,3435697
2016-07-18,118.36,119.86,117.48,118.94,2299333
2016-07-19,115.15,117.97,112.53,117.97,8748279
2016-07-20,116.49,117.11,115.18,115.97,2992466
2016-07-21,118.3,120.68,115.33,115.57,9371245
2016-07-22,120.46,121.27,117.7,119.01,4279161
2016-07-25,117.84,120.44,117.68,120.23,2726464
2016-07-26,117.25,117.75,116.1,117.54,2699666
2016-07-27,115.91,117.13,114.235,116.71,2619800
2016-07-28,115.79,116.64,115.19,115.83,1434197
2016-07-29,115.21,116.55,114.09,114.09,2520746
2016-08-01,114.45,115.92,113.99,115.68,2327460
2016-08-02,115.71,117.71,115.27,116.57,2768166
2016-08-03,116.86,117.36,114.03,115.68,2788078
2016-08-04,116.61,117.69,115.83,116.67,2483349
2016-08-05,119.29,119.88,116.38,117.04,3416835
2016-08-08,118.32,119.3,117.93,119.3,2096372
2016-08-09,119.54,119.75,118.19,118.19,1920943
2016-08-10,119.54,120.93,118.51,119.33,1704810
2016-08-11,119.19,119.82,118.78,119.79,1100714
2016-08-12,119.58,120.11,118.04,118.59,1739291
2016-08-15,119.17,119.84,118.78,119.58,864107
2016-08-16,118.93,119.54,118.43,119.3,1026980
2016-08-17,120.55,120.71,118.58,118.98,2462700
2016-08-18,121.04,121.6,119.92,120.04,2086271
2016-08-19,120.08,120.93,119.68,120.44,1690389
2016-08-22,120.15,121.24,119.93,120.54,1192645
2016-08-23,119.77,120.77,119.58,120.31,865467
2016-08-24,118.71,120.33,118.6,119.62,1409827
2016-08-25,117.52,119.05,117.4899,118.29,1457729
2016-08-26,117.23,118.55,116.63,117.54,1483632
2016-08-29,117.02,117.66,116.73,117.56,1007571
2016-08-30,116.87,117.44,116.59,116.76,1484572
2016-08-31,117.12,117.24,116.1,116.1,1295061
2016-09-01,116.16,117.61,115.83,117.44,1764834
2016-09-02,116.73,116.93,115.99,116.63,1254563
2016-09-05,116.73,116.73,116.73,116.73,0
2016-09-06,116.37,117.575,116.04,116.71,1601058
2016-09-07,116.47,116.9,115.0,115.92,1245887
2016-09-08,116.54,119.11,115.8,119.11,1675670
2016-09-09,115.55,116.49,115.36,115.89,1595995
2016-09-12,116.22,116.48,114.87,115.0,1596783
2016-09-13,113.99,116.02,113.88,115.36,2033221
2016-09-14,112.81,114.18,112.499,114.07,2323217
2016-09-15,114.43,114.52,111.88,112.48,2089115
2016-09-16,115.06,115.44,113.97,114.0,2813048
2016-09-19,114.83,115.74,114.74,115.28,997284
2016-09-20,114.63,115.45,114.61,115.29,959900
2016-09-21,116.69,116.69,114.59,114.81,1760923
2016-09-22,116.93,117.39,116.5,116.78,1506802
2016-09-23,115.63,116.92,115.63,116.89,1815146
2016-09-26,114.93,115.51,114.6,115.26,1419301
2016-09-27,115.74,115.8,114.5,115.18,976259
2016-09-28,116.26,116.465,115.28,116.12,1100437
2016-09-29,115.03,116.04,114.79,116.04,1523505
2016-09-30,115.45,116.1,114.51,115.37,1839122
2016-10-03,114.72,115.48,114.37,114.92,1332624
2016-10-04,114.77,115.23,114.09,114.85,1386812
2016-10-05,114.98,115.22,114.1,114.8,1770848
2016-10-06,113.99,115.07,113.41,115.07,1469529
2016-10-07,113.72,114.66,113.14,114.31,1873315
2016-10-10,114.71,114.99,114.05,114.16,1703981
2016-10-11,112.07,114.45,111.83,114.32,2275295
2016-10-12,110.37,112.69,109.57,112.11,5450235
2016-10-13,109.78,110.25,109.2,109.85,3795784
2016-10-14,109.64,111.0552,109.59,110.46,2294180
2016-10-17,108.49,109.85,108.35,109.72,2461387
2016-10-18,111.43,111.98,110.25,110.5,3601754
