Date,Close,High,Low,Open,Volume
2016-06-24,112.99,119.51,110.56,117.5,7514338
2016-06-27,111.89,115.39,111.02,113.63,3284492
2016-06-28,114.94,115.69,113.0,113.0,2358599
2016-06-29,114.17,116.785,112.2,115.8,2718666
2016-06-30,116.76,116.89,113.24,114.1,2561967
2016-07-01,118.59,119.76,115.835,116.68,2561538
2016-07-04,118.59,118.59,118.59,118.59,0
2016-07-05,117.64,118.2099,116.0,117.35,1442897
2016-07-06,121.12,121.63,116.4,117.27,2723458
2016-07-07,123.34,125.54,121.9,122.2,2812834
2016-07-08,124.42,125.11,123.29,124.63,2447653
2016-07-11,125.3,126.47,124.01,126.03,1734565
2016-07-12,125.35,127.2,124.22,125.98,2413377
2016-07-13,123.47,126.78,123.24,126.37,1593968
2016-07-14,125.15,125.715,123.97,125.0,1317911
2016-07-15,125.58,126.87,124.96,126.37,1606479
2016-07-18,125.46,125.98,124.001,125.62,1003101
2016-07-19,124.16,125.86,123.14,125.0,1426026
2016-07-20,126.93,128.0,123.96,124.15,1817215
2016-07-21,127.3,129.95,126.34,128.24,2172208
2016-07-22,125.8,127.98,125.34,127.74,1381823
2016-07-25,127.46,127.93,125.34,125.71,1382218
2016-07-26,126.65,127.81,125.39,126.77,1331610
2016-07-27,129.78,130.32,125.81,126.63,2110740
2016-07-28,130.4,135.0,129.525,134.0,2899315
2016-07-29,128.6,131.3,127.7,130.41,1895466
2016-08-01,133.5,135.14,128.76,128.87,3425394
2016-08-02,133.61,135.51,130.965,133.54,2286096
2016-08-03,137.66,138.24,132.58,133.23,2084067
2016-08-04,135.43,138.4,135.205,138.18,1708000
2016-08-05,137.11,138.26,135.43,135.84,1470223
2016-08-08,136.08,138.05,135.69,137.14,1171458
2016-08-09,135.0,137.01,134.61,135.55,857990
2016-08-10,132.67,135.49,131.89,135.31,1586427
2016-08-11,133.67,134.46,132.28,132.86,701318
2016-08-12,133.44,133.5,131.31,132.94,1096222
2016-08-15,136.07,136.71,133.8285,134.18,1192737
