Date,Close,High,Low,Open,Volume
2016-01-01,80.51,80.51,80.51,80.51,0
2016-01-04,78.4,79.29,77.33,79.16,1441331
2016-01-05,77.09,79.17,76.558,78.6,1547077
2016-01-06,78.2,78.25,76.3,76.53,1387117
2016-01-07,73.99,77.19,72.88,76.57,1797151
2016-01-08,70.38,74.89,70.25,74.89,2723421
2016-01-11,70.67,71.78,69.105,70.66,1969895
2016-01-12,71.04,71.88,69.45,71.16,1364097
2016-01-13,67.66,71.4299,67.25,71.13,1519378
2016-01-14,68.75,69.9,66.09,67.33,1496749
2016-01-15,68.73,69.85,66.5,67.66,2050754
2016-01-18,68.73,68.73,68.73,68.73,0
2016-01-19,67.05,69.74,66.64,69.42,2204212
2016-01-20,67.16,68.835,64.18,66.73,2789419
2016-01-21,72.61,72.79,67.85,68.61,3660608
2016-01-22,72.86,74.38,71.8,74.38,2125742
2016-01-25,69.79,73.79,69.57,73.03,1701830
2016-01-26,71.33,71.36,68.87,70.15,1430060
2016-01-27,70.02,72.65,69.42,71.46,1507048
2016-01-28,68.57,70.03,67.23,69.83,1459162
2016-01-29,70.4,70.4,67.61,68.13,1435657
2016-02-01,70.29,70.94,69.47,70.05,1444421
2016-02-02,67.96,70.29,67.82,69.99,1049697
2016-02-03,67.27,68.32,65.59,68.3,1256949
2016-02-04,68.91,69.17,67.1,67.11,1158677
2016-02-05,64.56,69.05,64.12,68.48,1705555
2016-02-08,63.06,64.345,61.58,63.36,1509062
2016-02-09,65.63,66.15,61.69,62.22,1766753
2016-02-10,66.84,67.93,66.21,66.84,1387016
2016-02-11,66.94,67.39,65.43,65.86,1246281
2016-02-12,68.44,68.75,66.16,67.84,1194341
2016-02-15,68.44,68.44,68.44,68.44,0
2016-02-16,69.6,69.83,68.19,68.9,933804
2016-02-17,71.77,71.95,69.72,69.9,1135999
2016-02-18,72.32,72.38,70.93,72.0,1546871
2016-02-19,72.34,72.48,71.32,71.47,1195336
2016-02-22,72.39,73.7,71.8,73.1,1193568
2016-02-23,72.74,73.03,71.59,72.31,906383
2016-02-24,73.6,73.7,71.06,72.32,1026899
2016-02-25,74.91,75.0,73.21,73.68,998507
2016-02-26,74.57,75.51,73.62,75.0,968393
2016-02-29,73.9,74.57,73.85,74.09,1034497
2016-03-01,77.07,77.1,73.96,74.2,1364985
2016-03-02,77.26,77.644,75.9986,76.65,1069894
2016-03-03,78.25,78.4892,76.73,77.07,1098589
2016-03-04,77.67,78.45,76.8,78.45,1106683
2016-03-07,77.2,77.77,76.18,77.05,1124172
2016-03-08,76.4,77.36,75.08,76.04,1543129
2016-03-09,77.32,78.02,76.06,76.97,822370
2016-03-10,76.39,77.81,75.15,77.39,1172341
2016-03-11,80.77,80.78,77.62,77.83,1735336
2016-03-14,79.79,80.7,79.2,80.24,1232647
2016-03-15,79.99,80.08,79.09,79.4,793870
2016-03-16,80.53,80.71,79.42,79.5,846365
2016-03-17,80.98,81.45,80.09,80.42,1109344
2016-03-18,82.03,83.0,80.55,80.7,1966345
2016-03-21,82.26,82.59,81.91,82.28,1098314
2016-03-22,82.03,82.48,81.03,81.2,694245
2016-03-23,81.12,82.04,80.56,81.8,1279209
2016-03-24,80.59,80.59,79.4203,80.47,1159728
2016-03-25,80.59,80.59,80.59,80.59,0
2016-03-28,81.49,82.9,80.04,80.52,1267914
2016-03-29,82.35,82.73,81.18,81.54,1196393
2016-03-30,82.33,83.0,82.0,82.59,985763
2016-03-31,82.02,83.09,81.81,82.39,1102446
2016-04-01,82.01,82.08,80.4285,81.26,1021400
2016-04-04,78.92,78.98,77.01,78.22,6457541
2016-04-05,79.68,81.47,78.25,78.39,2761342
2016-04-06,79.64,80.1,78.29,79.96,1659449
2016-04-07,78.28,79.66,77.69,79.45,1481133
2016-04-08,79.08,79.45,78.16,78.71,911059
2016-04-11,78.48,80.4489,78.47,79.78,1423133
2016-04-12,79.25,79.89,78.75,78.88,977483
2016-04-13,81.87,82.0,79.73,80.03,1118702
2016-04-14,81.86,83.26,81.82,82.14,1153217
2016-04-15,82.38,82.55,81.33,81.85,1104060
2016-04-18,82.24,82.75,81.0,82.51,970358
2016-04-19,82.12,82.72,81.34,82.36,932507
2016-04-20,81.6,82.68,81.53,82.1,1206831
2016-04-21,79.38,82.09,78.785,81.43,1503717
2016-04-22,76.81,78.21,75.73,77.7,2540579
2016-04-25,74.45,77.21,74.4,76.67,2335165
2016-04-26,74.35,75.48,73.08,74.57,1803080
2016-04-27,73.58,75.0899,73.53,74.24,1357699
2016-04-28,72.01,73.585,71.83,73.5,1033347
2016-04-29,70.43,71.635,70.12,71.56,2065597
2016-05-02,70.53,71.0,70.28,70.56,1100539
2016-05-03,70.41,70.9,69.6,70.5,1408821
2016-05-04,69.1,69.89,68.9,69.68,1263080
2016-05-05,69.14,70.17,68.94,69.09,1249182
2016-05-06,68.51,69.02,67.2,68.68,1190508
2016-05-09,68.8,69.7999,68.76,68.97,1278919
2016-05-10,69.33,69.87,68.8,69.31,935607
2016-05-11,67.6,69.42,67.41,68.7,3733424
2016-05-12,65.57,68.14,65.12,68.03,27347093
2016-05-13,66.26,67.14,65.5,65.72,2238063
2016-05-16,66.31,67.2,65.27,66.61,2451191
2016-05-17,65.44,67.28,65.1,66.39,2756628
2016-05-18,66.42,67.49,65.3,65.49,1735435
2016-05-19,65.39,66.58,64.43,66.06,1737672
2016-05-20,65.21,66.27,65.07,65.65,1131871
2016-05-23,65.34,66.04,65.1801,65.54,1269818
2016-05-24,66.87,67.0,65.79,65.84,1724297
2016-05-25,66.91,68.0,66.73,66.85,1413799
2016-05-26,66.14,67.07,65.62,66.77,1347000
2016-05-27,66.82,67.09,66.1601,66.29,1086729
2016-05-30,66.82,66.82,66.82,66.82,0
2016-05-31,66.4,66.82,65.56,66.64,1329693
2016-06-01,65.96,66.39,65.7,66.22,1859734
2016-06-02,65.94,66.51,65.51,65.59,1296215
2016-06-03,65.08,65.96,64.27,65.9,1672786
2016-06-06,65.21,65.25,64.23,65.0,1453500
2016-06-07,66.33,66.79,65.0,65.0,1813472
2016-06-08,66.39,67.43,66.06,66.31,1553447
2016-06-09,67.5,67.95,66.39,66.39,2062457
2016-06-10,66.92,67.51,66.34,66.9,1118503
2016-06-13,64.29,66.4766,64.22,66.31,1484519
2016-06-14,61.52,64.26,61.0014,63.91,2078453
2016-06-15,61.16,63.21,60.97,61.62,2381371
2016-06-16,60.37,61.18,60.03,60.74,1750219
2016-06-17,59.88,60.65,59.48,60.31,2436169
2016-06-20,59.48,60.7,59.32,60.53,1786861
2016-06-21,60.46,61.43,59.79,60.11,1842700
2016-06-22,59.68,61.08,59.6,60.46,1331341
2016-06-23,59.14,60.469,58.74,60.35,1764289
2016-06-24,56.49,58.235,56.29,57.02,3622388
2016-06-27,55.66,55.895,54.51,55.55,3100782
2016-06-28,56.71,56.92,55.33,56.55,1969340
2016-06-29,57.69,58.07,56.88,57.14,1878552
2016-06-30,58.29,58.29,57.3,57.95,1792089
2016-07-01,58.74,59.06,58.05,58.24,1421503
2016-07-04,58.74,58.74,58.74,58.74,0
2016-07-05,58.63,58.745,57.61,58.56,1352302
2016-07-06,58.54,58.585,56.45,57.87,2203467
2016-07-07,59.47,59.935,58.31,58.37,1228821
2016-07-08,59.86,60.54,59.72,59.72,2276409
2016-07-11,60.16,60.725,59.9,60.17,1519734
2016-07-12,63.25,63.45,61.19,61.27,2451383
2016-07-13,63.17,64.0,62.71,63.84,1772156
2016-07-14,64.86,64.89,63.29,63.71,2132233
2016-07-15,65.04,65.19,64.21,64.67,2810274
2016-07-18,64.24,65.45,64.18,64.92,1431026
2016-07-19,63.87,64.115,63.16,63.84,1253205
2016-07-20,63.49,64.21,63.231,64.03,1918761
2016-07-21,64.71,65.53,61.6101,62.95,2832442
2016-07-22,64.6,65.55,64.3,65.17,1785337
2016-07-25,65.4,66.15,65.01,65.65,1580948
2016-07-26,66.53,66.58,64.89,65.66,1535324
2016-07-27,67.87,68.01,67.01,67.8,2404726
2016-07-28,68.46,68.55,67.47,67.7,1845891
2016-07-29,67.22,68.85,67.1725,68.44,2003612
2016-08-01,67.65,67.68,66.65,67.35,1317634
2016-08-02,64.89,67.36,64.67,67.23,2138801
2016-08-03,65.1,65.5678,64.5,64.65,1055360
2016-08-04,65.1,65.31,64.51,65.14,915643
2016-08-05,66.23,66.41,65.401,65.56,962384
2016-08-08,65.86,66.36,65.53,66.1,941010
2016-08-09,64.99,66.36,64.93,66.16,1032055
2016-08-10,64.84,65.06,64.25,64.96,958674
2016-08-11,66.11,66.61,65.47,65.53,1269745
2016-08-12,65.38,66.24,65.33,65.89,577404
2016-08-15,66.12,66.46,65.05,65.54,814870
2016-08-16,66.0,66.4,65.36,65.69,820149
2016-08-17,67.35,67.37,65.78,65.97,1514234
2016-08-18,67.7,67.91,66.73,67.2,2154341
2016-08-19,67.07,67.7199,66.701,67.29,1094601
2016-08-22,66.86,67.07,66.355,66.8,789160
2016-08-23,67.35,67.88,66.95,67.14,839538
2016-08-24,67.92,68.3,67.18,67.18,841092
2016-08-25,68.34,68.48,67.6801,67.72,1027948
2016-08-26,67.27,68.33,67.01,68.19,956693
2016-08-29,67.04,67.62,66.96,67.31,901260
2016-08-30,67.55,68.3291,66.73,67.12,1461630
2016-08-31,67.53,67.865,66.5,67.43,1123084
2016-09-01,67.26,68.44,67.08,67.81,916671
2016-09-02,68.21,68.25,67.26,67.26,693132
2016-09-05,68.21,68.21,68.21,68.21,0
2016-09-06,69.0,69.01,68.02,68.25,1030613
2016-09-07,71.03,71.3,69.27,69.28,1739016
2016-09-08,71.32,71.63,70.78,70.86,1437875
2016-09-09,68.86,71.09,68.86,70.96,1359268
2016-09-12,69.79,70.0,67.69,68.35,1170827
2016-09-13,68.32,70.29,68.15,69.57,1381774
2016-09-14,66.65,68.44,66.53,68.25,1305534
2016-09-15,66.81,67.4,65.96,66.58,1187355
2016-09-16,65.7,66.87,65.63,66.56,1140375
2016-09-19,65.69,66.57,65.56,65.8,1232129
2016-09-20,65.5,66.27,65.49,65.9,551089
2016-09-21,66.7,66.91,65.25,65.83,1320886
2016-09-22,66.04,67.98,65.5801,67.05,2126079
2016-09-23,65.77,66.63,65.36,65.73,2330699
2016-09-26,64.6,65.69,64.19,65.62,1410819
2016-09-27,65.99,66.14,64.73,64.75,1119115
2016-09-28,66.2,67.7,66.03,66.29,1091129
