Date,Close,High,Low,Open,Volume
2016-01-01,90.28,90.28,90.28,90.28,0
2016-01-04,85.24,89.42,84.77,88.8,638068
2016-01-05,85.0,87.2999,83.74,85.2,469566
2016-01-06,85.3,87.129,83.75,84.01,607106
2016-01-07,81.92,84.875,81.92,83.71,565316
2016-01-08,84.58,85.71,82.66,82.66,643855
2016-01-11,85.0,86.46,83.02,85.13,654871
2016-01-12,88.32,90.82,86.275,87.56,993958
2016-01-13,85.81,90.71,85.52,88.96,543523
2016-01-14,87.88,88.41,83.21,86.1,578522
2016-01-15,87.41,87.82,84.5501,85.16,604834
2016-01-18,87.41,87.41,87.41,87.41,0
2016-01-19,86.25,88.96,84.276,88.6,426110
2016-01-20,83.17,84.785,79.19,84.75,942465
2016-01-21,82.94,84.0,81.46,83.42,606338
2016-01-22,86.68,86.76,83.63,84.23,563427
2016-01-25,89.29,90.46,86.52,86.66,662966
2016-01-26,86.62,90.23,85.98,89.52,588769
2016-01-27,83.35,87.1,83.02,86.53,419775
2016-01-28,81.77,84.75,80.22,83.79,515874
2016-01-29,85.33,85.49,81.34,81.96,608453
2016-02-01,85.46,86.12,82.01,84.13,389845
2016-02-02,84.48,85.25,83.74,84.87,405270
2016-02-03,84.81,87.0,83.731,84.89,974708
2016-02-04,92.0,92.57,87.26,89.52,2240756
2016-02-05,81.53,92.5,81.09,92.0,1516582
2016-02-08,71.16,81.375,67.805,80.59,2753062
2016-02-09,71.0,72.935,68.54,70.5,879895
2016-02-10,72.38,73.98,71.55,71.98,582895
2016-02-11,72.77,73.2161,69.1367,70.84,611509
2016-02-12,73.03,74.37,70.75,73.44,860870
2016-02-15,73.03,73.03,73.03,73.03,0
2016-02-16,78.36,78.78,73.72,74.0,711196
2016-02-17,77.45,79.98,77.0,78.68,697012
2016-02-18,79.51,80.41,77.77,77.77,913807
2016-02-19,81.32,81.68,78.46,79.1,423619
2016-02-22,82.45,82.99,80.5,81.89,389863
2016-02-23,82.07,83.73,81.59,82.52,406973
2016-02-24,80.89,81.42,79.23,80.54,970683
2016-02-25,82.0,82.38,81.0,81.2,533935
2016-02-26,80.65,82.55,80.35,82.33,460043
2016-02-29,80.01,81.33,79.87,80.4,542251
2016-03-01,83.99,84.18,79.62,80.75,602284
2016-03-02,82.21,84.15,81.79,84.15,475512
2016-03-03,83.06,83.19,81.3801,82.04,338133
2016-03-04,84.0,84.96,81.76,82.71,496560
2016-03-07,85.18,85.74,82.86,84.09,370497
2016-03-08,84.25,86.13,83.9,84.86,372929
2016-03-09,87.4,87.9,84.17,84.55,640795
2016-03-10,85.98,89.0,85.8,87.97,597752
2016-03-11,87.66,87.82,85.36,86.7,446083
2016-03-14,88.21,88.57,86.84,87.2,284789
2016-03-15,87.34,88.67,85.6758,88.03,406672
2016-03-16,85.67,87.83,84.62,86.88,242540
