Date,Close,High,Low,Open,Volume
2016-01-01,90.36,90.36,90.36,90.36,0
2016-01-04,89.11,89.71,88.46,89.67,522786
2016-01-05,90.34,90.725,89.125,89.22,213646
2016-01-06,89.73,90.53,89.29,89.71,195738
2016-01-07,86.76,88.82,86.76,88.09,354667
2016-01-08,85.57,87.625,85.51,87.13,354097
2016-01-11,84.5,86.144,84.43,85.55,752023
2016-01-12,83.54,85.0,83.05,84.99,595116
2016-01-13,81.28,84.08,81.16,83.71,481847
2016-01-14,81.01,81.87,80.23,81.45,657204
2016-01-15,80.16,80.63,79.35,79.92,729553
2016-01-18,80.16,80.16,80.16,80.16,0
2016-01-19,80.37,82.75,80.0,82.75,732769
2016-01-20,76.45,79.49,74.96,79.41,892306
2016-01-21,76.42,77.64,76.3,76.94,753220
2016-01-22,78.3,78.505,77.15,77.31,451093
2016-01-25,77.47,79.4,77.3503,78.26,417223
2016-01-26,78.67,79.02,77.72,77.72,611080
2016-01-27,77.82,78.78,77.49,78.31,386907
2016-01-28,77.66,79.02,77.12,78.24,695134
2016-01-29,79.18,79.61,77.66,78.55,858007
2016-02-01,78.15,79.59,78.055,78.27,714431
2016-02-02,76.26,79.87,76.21,78.9,594641
2016-02-03,76.2,76.89,75.22,76.58,475440
2016-02-04,76.91,78.09,75.885,76.06,443000
2016-02-05,76.55,77.22,76.19,76.57,594909
2016-02-08,74.61,76.23,73.71,76.16,391557
2016-02-09,72.1,74.17,72.07,73.86,473080
2016-02-10,72.85,73.34,71.93,72.48,451286
2016-02-11,71.65,72.51,71.33,72.25,712423
2016-02-12,71.85,72.85,70.69,72.68,438577
2016-02-15,71.85,71.85,71.85,71.85,0
2016-02-16,74.0,74.39,71.964,72.33,537388
2016-02-17,74.34,75.53,74.01,74.1,333774
2016-02-18,74.76,75.68,73.64,74.44,571663
2016-02-19,74.97,75.64,74.08,74.32,268238
2016-02-22,76.3,76.53,75.65,75.73,274063
2016-02-23,76.3,77.01,74.52,75.92,364777
2016-02-24,76.3,76.49,75.24,75.72,221799
2016-02-25,78.5,78.66,76.7,76.7,475336
2016-02-26,78.74,79.33,77.85,78.34,433153
2016-02-29,79.16,79.35,78.281,78.75,619159
2016-03-01,81.29,81.32,79.2,79.64,423345
2016-03-02,81.14,81.3,80.28,80.96,365156
2016-03-03,82.73,82.74,80.666,81.05,330542
2016-03-04,83.67,83.69,82.04,82.5,360112
2016-03-07,83.37,83.65,81.03,83.56,309698
2016-03-08,83.08,83.74,82.41,83.4,450929
2016-03-09,83.65,84.0,82.69,83.22,273657
2016-03-10,83.96,84.54,83.1,84.27,328527
2016-03-11,85.4,85.51,83.91,84.61,513364
